tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2022-560,Us Open,Hard,128,G,2022-08-29,218,126094,9.0,,Andrey Rublev,R,188.0,RUS,,111815,7.0,,Cameron Norrie,L,188.0,GBR,27.0,6-4 6-4 6-4,5,R16,146.0,11.0,4.0,88.0,59.0,47.0,16.0,15.0,1.0,2.0,7.0,3.0,88.0,50.0,39.0,14.0,15.0,4.0,8.0,11.0,3120.0,9.0,3415.0
2022-560,Us Open,Hard,128,G,2022-08-29,219,126207,22.0,,Frances Tiafoe,R,188.0,USA,,104745,2.0,,Rafael Nadal,L,185.0,ESP,,6-4 4-6 6-4 6-3,5,R16,214.0,18.0,4.0,116.0,58.0,44.0,35.0,19.0,4.0,6.0,9.0,9.0,114.0,60.0,43.0,30.0,20.0,3.0,8.0,26.0,1400.0,3.0,5630.0
2022-560,Us Open,Hard,128,G,2022-08-29,220,111575,27.0,,Karen Khachanov,R,198.0,RUS,,106401,23.0,,Nick Kyrgios,R,193.0,AUS,,7-5 4-6 7-5 6-7(3) 6-4,5,QF,219.0,30.0,3.0,166.0,99.0,76.0,43.0,28.0,7.0,9.0,31.0,5.0,160.0,115.0,91.0,21.0,29.0,4.0,8.0,31.0,1315.0,25.0,1430.0
2022-560,Us Open,Hard,128,G,2022-08-29,221,134770,5.0,,Casper Ruud,R,183.0,NOR,,126610,13.0,,Matteo Berrettini,R,196.0,ITA,,6-1 6-4 7-6(4),5,QF,156.0,0.0,2.0,97.0,63.0,47.0,17.0,16.0,7.0,9.0,13.0,3.0,98.0,59.0,38.0,18.0,14.0,9.0,14.0,7.0,4695.0,14.0,2360.0
2022-560,Us Open,Hard,128,G,2022-08-29,222,207989,3.0,,Carlos Alcaraz,R,185.0,ESP,,206173,11.0,,Jannik Sinner,R,188.0,ITA,21.0,6-3 6-7(7) 6-7(0) 7-5 6-3,5,QF,315.0,5.0,5.0,169.0,110.0,69.0,35.0,29.0,9.0,16.0,8.0,11.0,213.0,117.0,75.0,43.0,27.0,15.0,26.0,4.0,5100.0,13.0,3020.0
2022-560,Us Open,Hard,128,G,2022-08-29,223,126207,22.0,,Frances Tiafoe,R,188.0,USA,,126094,9.0,,Andrey Rublev,R,188.0,RUS,,7-6(3) 7-6(0) 6-4,5,QF,156.0,18.0,3.0,112.0,56.0,49.0,35.0,18.0,4.0,4.0,14.0,1.0,109.0,60.0,46.0,26.0,18.0,3.0,4.0,26.0,1400.0,11.0,3120.0
2022-560,Us Open,Hard,128,G,2022-08-29,224,134770,5.0,,Casper Ruud,R,183.0,NOR,,111575,27.0,,Karen Khachanov,R,198.0,RUS,,7-6(5) 6-2 5-7 6-2,5,SF,180.0,10.0,1.0,108.0,69.0,57.0,23.0,21.0,2.0,5.0,15.0,3.0,124.0,84.0,57.0,19.0,20.0,7.0,13.0,7.0,4695.0,31.0,1315.0
2022-560,Us Open,Hard,128,G,2022-08-29,225,207989,3.0,,Carlos Alcaraz,R,185.0,ESP,,126207,22.0,,Frances Tiafoe,R,188.0,USA,,6-7(6) 6-3 6-1 6-7(5) 6-3,5,SF,259.0,6.0,3.0,150.0,105.0,78.0,27.0,26.0,4.0,7.0,15.0,6.0,163.0,76.0,54.0,43.0,25.0,11.0,20.0,4.0,5100.0,26.0,1400.0
2022-560,Us Open,Hard,128,G,2022-08-29,226,207989,3.0,,Carlos Alcaraz,R,185.0,ESP,,134770,5.0,,Casper Ruud,R,183.0,NOR,,6-4 2-6 7-6(1) 6-3,5,F,200.0,14.0,3.0,132.0,85.0,63.0,24.0,20.0,7.0,10.0,4.0,2.0,117.0,71.0,47.0,30.0,20.0,8.0,11.0,4.0,5100.0,7.0,4695.0
2022-9569,San Diego,Hard,32,A,2022-09-19,300,206909,5.0,,Brandon Nakashima,R,185.0,USA,,106218,3.0,,Marcos Giron,R,180.0,USA,,6-4 6-4,3,F,84.0,8.0,0.0,58.0,38.0,30.0,12.0,10.0,3.0,4.0,3.0,2.0,62.0,41.0,27.0,9.0,10.0,1.0,4.0,69.0,744.0,58.0,791.0
2022-9569,San Diego,Hard,32,A,2022-09-19,299,106218,3.0,,Marcos Giron,R,180.0,USA,,105554,1.0,,Daniel Evans,R,175.0,GBR,,6-3 7-5,3,SF,106.0,11.0,3.0,69.0,40.0,32.0,19.0,11.0,3.0,3.0,5.0,2.0,64.0,42.0,29.0,12.0,10.0,3.0,5.0,58.0,791.0,25.0,1420.0
2022-9569,San Diego,Hard,32,A,2022-09-19,298,206909,5.0,,Brandon Nakashima,R,185.0,USA,,106331,0.0,,Christopher Oconnell,R,183.0,AUS,,6-4 7-6(3),3,SF,110.0,7.0,1.0,80.0,48.0,40.0,15.0,11.0,2.0,2.0,8.0,2.0,68.0,40.0,30.0,15.0,11.0,5.0,6.0,69.0,744.0,130.0,419.0
2022-9569,San Diego,Hard,32,A,2022-09-19,297,105554,1.0,,Daniel Evans,R,175.0,GBR,,106005,0.0,,Constant Lestienne,R,180.0,FRA,,6-1 6-3,3,QF,100.0,2.0,2.0,61.0,34.0,21.0,17.0,8.0,10.0,11.0,1.0,3.0,58.0,34.0,17.0,10.0,8.0,8.0,13.0,25.0,1420.0,76.0,677.0
2022-9569,San Diego,Hard,32,A,2022-09-19,296,106218,3.0,,Marcos Giron,R,180.0,USA,,105902,7.0,,James Duckworth,R,183.0,AUS,,7-6(5) 6-3,3,QF,101.0,5.0,2.0,82.0,48.0,35.0,18.0,11.0,6.0,8.0,5.0,2.0,60.0,28.0,19.0,19.0,10.0,0.0,3.0,58.0,791.0,83.0,637.0
2022-9569,San Diego,Hard,32,A,2022-09-19,295,206909,5.0,,Brandon Nakashima,R,185.0,USA,,123755,0.0,,Daniel Elahi Galan,R,191.0,COL,,6-3 4-6 6-4,3,QF,114.0,8.0,2.0,77.0,55.0,39.0,12.0,14.0,0.0,2.0,5.0,2.0,78.0,47.0,33.0,17.0,15.0,0.0,4.0,69.0,744.0,75.0,677.0
2022-9569,San Diego,Hard,32,A,2022-09-19,294,106331,0.0,,Christopher Oconnell,R,183.0,AUS,,202385,2.0,,Jenson Brooksby,R,188.0,USA,,6-4 4-6 7-5,3,QF,158.0,14.0,1.0,92.0,64.0,49.0,15.0,16.0,5.0,8.0,4.0,2.0,106.0,74.0,44.0,18.0,16.0,13.0,17.0,130.0,419.0,50.0,937.0
2022-9569,San Diego,Hard,32,A,2022-09-19,293,105554,1.0,,Daniel Evans,R,175.0,GBR,,106121,0.0,,Taro Daniel,R,191.0,JPN,,6-4 6-4,3,R16,98.0,4.0,1.0,66.0,44.0,28.0,14.0,10.0,5.0,7.0,3.0,2.0,51.0,32.0,20.0,9.0,10.0,0.0,4.0,25.0,1420.0,95.0,564.0
2022-9569,San Diego,Hard,32,A,2022-09-19,292,106005,0.0,,Constant Lestienne,R,180.0,FRA,,126214,6.0,,Alejandro Tabilo,L,188.0,CHI,,6-1 6-3,3,R16,65.0,8.0,3.0,60.0,37.0,27.0,12.0,8.0,2.0,3.0,2.0,3.0,47.0,32.0,16.0,7.0,8.0,3.0,8.0,76.0,677.0,70.0,741.0
2022-9569,San Diego,Hard,32,A,2022-09-19,291,106218,3.0,,Marcos Giron,R,180.0,USA,,144869,0.0,,Tomas Martin Etcheverry,R,196.0,ARG,,6-4 6-3,3,R16,100.0,4.0,1.0,62.0,36.0,26.0,14.0,10.0,2.0,4.0,2.0,0.0,53.0,31.0,15.0,13.0,9.0,2.0,6.0,58.0,791.0,89.0,593.0
2022-9569,San Diego,Hard,32,A,2022-09-19,290,105902,7.0,,James Duckworth,R,183.0,AUS,,106283,0.0,Q,Mitchell Krueger,R,188.0,USA,,6-3 7-6(4),3,R16,86.0,11.0,0.0,61.0,40.0,32.0,14.0,11.0,1.0,2.0,1.0,1.0,64.0,38.0,28.0,13.0,10.0,6.0,8.0,83.0,637.0,228.0,218.0
2022-9569,San Diego,Hard,32,A,2022-09-19,289,206909,5.0,,Brandon Nakashima,R,185.0,USA,,106045,0.0,,Denis Kudla,R,180.0,USA,30.0,6-3 6-4,3,R16,76.0,12.0,0.0,54.0,40.0,32.0,9.0,10.0,0.0,0.0,2.0,0.0,55.0,30.0,20.0,15.0,9.0,2.0,4.0,69.0,744.0,104.0,516.0
2022-9569,San Diego,Hard,32,A,2022-09-19,288,123755,0.0,,Daniel Elahi Galan,R,191.0,COL,,124079,4.0,,Pedro Martinez,R,185.0,ESP,,5-7 6-1 6-4,3,R16,173.0,5.0,1.0,100.0,59.0,39.0,21.0,15.0,3.0,6.0,0.0,5.0,99.0,66.0,38.0,18.0,14.0,13.0,18.0,75.0,677.0,68.0,745.0
2022-9569,San Diego,Hard,32,A,2022-09-19,287,106331,0.0,,Christopher Oconnell,R,183.0,AUS,,200670,8.0,,J J Wolf,R,183.0,USA,,6-3 7-5,3,R16,88.0,12.0,3.0,62.0,40.0,32.0,14.0,11.0,1.0,1.0,4.0,4.0,62.0,39.0,28.0,11.0,10.0,3.0,5.0,130.0,419.0,73.0,692.0
2022-9569,San Diego,Hard,32,A,2022-09-19,286,202385,2.0,,Jenson Brooksby,R,188.0,USA,,111456,0.0,,Mackenzie Mcdonald,R,178.0,USA,,6-4 3-6 6-2,3,R16,119.0,2.0,2.0,77.0,51.0,40.0,12.0,13.0,6.0,8.0,3.0,1.0,78.0,52.0,34.0,14.0,14.0,2.0,6.0,50.0,937.0,84.0,631.0
2022-9569,San Diego,Hard,32,A,2022-09-19,284,106121,0.0,,Taro Daniel,R,191.0,JPN,,207182,0.0,Q,Emilio Nava,R,183.0,USA,,6-4 6-3,3,R32,94.0,2.0,1.0,49.0,31.0,21.0,14.0,9.0,1.0,2.0,1.0,1.0,72.0,47.0,26.0,10.0,10.0,4.0,8.0,95.0,564.0,173.0,303.0
2022-9569,San Diego,Hard,32,A,2022-09-19,283,106005,0.0,,Constant Lestienne,R,180.0,FRA,,200587,0.0,WC,Brandon Holt,R,186.5430535455861,USA,,5-7 7-6(5) 6-3,3,R32,162.0,4.0,6.0,120.0,64.0,45.0,31.0,17.0,4.0,7.0,13.0,2.0,104.0,71.0,50.0,16.0,16.0,4.0,7.0,76.0,677.0,215.0,232.0
2022-9569,San Diego,Hard,32,A,2022-09-19,282,126214,6.0,,Alejandro Tabilo,L,188.0,CHI,,105449,0.0,,Steve Johnson,R,188.0,USA,,7-5 6-2,3,R32,69.0,11.0,0.0,51.0,43.0,34.0,7.0,10.0,0.0,0.0,7.0,3.0,57.0,35.0,22.0,12.0,10.0,3.0,6.0,70.0,741.0,116.0,463.0
2022-9569,San Diego,Hard,32,A,2022-09-19,280,144869,0.0,,Tomas Martin Etcheverry,R,196.0,ARG,,106057,0.0,Q,Facundo Mena,R,186.5430535455861,ARG,,7-6(6) 6-3,3,R32,126.0,0.0,1.0,80.0,58.0,37.0,14.0,11.0,5.0,6.0,3.0,2.0,71.0,38.0,30.0,16.0,10.0,5.0,7.0,89.0,593.0,151.0,362.0
2022-9569,San Diego,Hard,32,A,2022-09-19,279,106283,0.0,Q,Mitchell Krueger,R,188.0,USA,,111153,0.0,Q,Christopher Eubanks,R,201.0,USA,,6-4 6-4,3,R32,83.0,4.0,0.0,51.0,39.0,34.0,7.0,10.0,0.0,0.0,9.0,4.0,66.0,44.0,29.0,11.0,10.0,5.0,7.0,228.0,218.0,135.0,404.0
2022-9569,San Diego,Hard,32,A,2022-09-19,278,105902,7.0,,James Duckworth,R,183.0,AUS,,200615,0.0,,Alexei Popyrin,R,196.0,AUS,,7-5 4-6 6-1,3,R32,139.0,14.0,1.0,89.0,47.0,40.0,21.0,15.0,6.0,8.0,7.0,5.0,89.0,51.0,34.0,18.0,14.0,6.0,10.0,83.0,637.0,90.0,584.0
2022-9569,San Diego,Hard,32,A,2022-09-19,277,206909,5.0,,Brandon Nakashima,R,185.0,USA,,208260,0.0,WC,Zachary Svajda,R,175.0,USA,,7-5 7-6(5),3,R32,114.0,5.0,0.0,72.0,48.0,35.0,14.0,12.0,4.0,7.0,0.0,0.0,90.0,65.0,39.0,14.0,12.0,3.0,7.0,69.0,744.0,411.0,102.0
2022-9569,San Diego,Hard,32,A,2022-09-19,276,106045,0.0,,Denis Kudla,R,180.0,USA,30.0,104269,0.0,WC,Fernando Verdasco,L,188.0,ESP,,6-3 6-3,3,R32,77.0,4.0,2.0,60.0,42.0,27.0,9.0,9.0,7.0,9.0,4.0,0.0,51.0,29.0,16.0,9.0,9.0,2.0,7.0,104.0,516.0,115.0,464.0
2022-9569,San Diego,Hard,32,A,2022-09-19,275,123755,0.0,,Daniel Elahi Galan,R,191.0,COL,,144817,0.0,,Marc Andrea Huesler,L,196.0,SUI,,6-3 7-5,3,R32,90.0,6.0,1.0,69.0,47.0,36.0,8.0,11.0,0.0,1.0,4.0,3.0,57.0,30.0,22.0,13.0,10.0,2.0,5.0,75.0,677.0,87.0,611.0
2022-9569,San Diego,Hard,32,A,2022-09-19,273,200670,8.0,,J J Wolf,R,183.0,USA,,111578,0.0,,Stefan Kozlov,R,183.0,USA,,6-2 7-6(6),3,R32,112.0,2.0,2.0,68.0,39.0,25.0,20.0,10.0,3.0,4.0,2.0,0.0,63.0,47.0,32.0,8.0,10.0,3.0,6.0,73.0,692.0,108.0,503.0
2022-9569,San Diego,Hard,32,A,2022-09-19,272,106331,0.0,,Christopher Oconnell,R,183.0,AUS,,106186,0.0,,Jason Kubler,R,178.0,AUS,,4-6 6-3 0-0 RET,3,R32,103.0,6.0,2.0,68.0,44.0,33.0,10.0,10.0,8.0,10.0,5.0,5.0,60.0,32.0,24.0,13.0,9.0,7.0,9.0,130.0,419.0,99.0,545.0
2022-9569,San Diego,Hard,32,A,2022-09-19,271,111456,0.0,,Mackenzie Mcdonald,R,178.0,USA,,105967,0.0,,Henri Laaksonen,R,185.0,SUI,,6-0 6-2,3,R32,54.0,3.0,0.0,40.0,30.0,22.0,7.0,7.0,1.0,1.0,2.0,2.0,48.0,29.0,15.0,6.0,7.0,6.0,11.0,84.0,631.0,125.0,434.0
2022-0341,Metz,Hard,32,A,2022-09-19,300,132283,0.0,,Lorenzo Sonego,R,191.0,ITA,,122330,7.0,,Alexander Bublik,R,196.0,KAZ,,7-6(3) 6-2,3,F,86.0,6.0,3.0,63.0,44.0,36.0,10.0,10.0,3.0,3.0,7.0,2.0,62.0,48.0,31.0,8.0,10.0,2.0,4.0,65.0,755.0,44.0,985.0
2022-0341,Metz,Hard,32,A,2022-09-19,299,122330,7.0,,Alexander Bublik,R,196.0,KAZ,,104527,0.0,Q,Stan Wawrinka,R,183.0,SUI,,2-1 RET,3,SF,17.0,2.0,0.0,9.0,5.0,5.0,2.0,1.0,0.0,0.0,2.0,0.0,18.0,8.0,6.0,3.0,2.0,4.0,5.0,44.0,985.0,284.0,175.0
2022-0341,Metz,Hard,32,A,2022-09-19,298,132283,0.0,,Lorenzo Sonego,R,191.0,ITA,,128034,2.0,,Hubert Hurkacz,R,196.0,POL,,7-6(5) 6-4,3,SF,99.0,2.0,0.0,65.0,45.0,38.0,12.0,11.0,0.0,0.0,5.0,0.0,64.0,43.0,31.0,13.0,11.0,0.0,1.0,65.0,755.0,10.0,3355.0
2022-0341,Metz,Hard,32,A,2022-09-19,297,104527,0.0,Q,Stan Wawrinka,R,183.0,SUI,,144707,0.0,,Mikael Ymer,R,183.0,SWE,24.0,6-4 4-6 7-6(5),3,QF,169.0,7.0,0.0,112.0,67.0,45.0,28.0,16.0,11.0,14.0,2.0,2.0,113.0,82.0,53.0,19.0,16.0,8.0,11.0,284.0,175.0,100.0,540.0
2022-0341,Metz,Hard,32,A,2022-09-19,296,122330,7.0,,Alexander Bublik,R,196.0,KAZ,,208029,4.0,,Holger Rune,R,185.0,DEN,,6-3 5-7 6-4,3,QF,118.0,15.0,10.0,96.0,59.0,47.0,15.0,16.0,2.0,5.0,3.0,6.0,85.0,51.0,34.0,20.0,15.0,1.0,5.0,44.0,985.0,31.0,1348.0
2022-0341,Metz,Hard,32,A,2022-09-19,295,132283,0.0,,Lorenzo Sonego,R,191.0,ITA,,200624,0.0,,Sebastian Korda,R,196.0,USA,,6-4 6-4,3,QF,88.0,5.0,0.0,57.0,37.0,30.0,12.0,10.0,2.0,2.0,2.0,0.0,57.0,37.0,26.0,9.0,10.0,1.0,3.0,65.0,755.0,49.0,940.0
2022-0341,Metz,Hard,32,A,2022-09-19,294,128034,2.0,,Hubert Hurkacz,R,196.0,POL,,126239,0.0,,Arthur Rinderknech,R,196.0,FRA,,6-3 6-2,3,QF,66.0,12.0,2.0,55.0,34.0,29.0,11.0,9.0,1.0,1.0,10.0,0.0,49.0,35.0,21.0,5.0,8.0,3.0,6.0,10.0,3355.0,60.0,772.0
2022-0341,Metz,Hard,32,A,2022-09-19,293,104527,0.0,Q,Stan Wawrinka,R,183.0,SUI,,106421,1.0,,Daniil Medvedev,R,198.0,RUS,,6-4 6-7(7) 6-3,3,R16,140.0,2.0,1.0,98.0,57.0,44.0,25.0,16.0,2.0,4.0,9.0,12.0,104.0,62.0,53.0,13.0,15.0,7.0,11.0,284.0,175.0,4.0,5065.0
2022-0341,Metz,Hard,32,A,2022-09-19,292,144707,0.0,,Mikael Ymer,R,183.0,SWE,24.0,106296,0.0,Q,Gregoire Barrere,R,183.0,FRA,,6-4 6-3,3,R16,80.0,1.0,0.0,49.0,39.0,30.0,7.0,9.0,0.0,0.0,4.0,1.0,67.0,45.0,29.0,10.0,10.0,8.0,11.0,100.0,540.0,167.0,320.0
2022-0341,Metz,Hard,32,A,2022-09-19,291,208029,4.0,,Holger Rune,R,185.0,DEN,,126127,0.0,,Benjamin Bonzi,R,185.0,FRA,,6-4 4-1 RET,3,R16,61.0,3.0,1.0,38.0,27.0,22.0,7.0,7.0,0.0,0.0,2.0,1.0,52.0,29.0,18.0,10.0,8.0,5.0,8.0,31.0,1348.0,61.0,771.0
2022-0341,Metz,Hard,32,A,2022-09-19,290,122330,7.0,,Alexander Bublik,R,196.0,KAZ,,200325,0.0,,Emil Ruusuvuori,R,188.0,FIN,,6-7(4) 6-4 6-3,3,R16,133.0,13.0,9.0,129.0,81.0,58.0,23.0,16.0,5.0,7.0,6.0,0.0,88.0,55.0,41.0,17.0,15.0,1.0,5.0,44.0,985.0,51.0,921.0
2022-0341,Metz,Hard,32,A,2022-09-19,289,132283,0.0,,Lorenzo Sonego,R,191.0,ITA,,104468,0.0,WC,Gilles Simon,R,183.0,FRA,,7-6(2) 6-4,3,R16,128.0,1.0,1.0,63.0,39.0,28.0,18.0,11.0,0.0,1.0,2.0,2.0,83.0,45.0,29.0,20.0,11.0,5.0,7.0,65.0,755.0,175.0,302.0
2022-0341,Metz,Hard,32,A,2022-09-19,288,200624,0.0,,Sebastian Korda,R,196.0,USA,,207518,3.0,,Lorenzo Musetti,R,185.0,ITA,,6-3 7-6(6),3,R16,106.0,3.0,1.0,72.0,43.0,33.0,15.0,11.0,0.0,1.0,4.0,3.0,74.0,46.0,33.0,15.0,10.0,3.0,5.0,49.0,940.0,30.0,1367.0
2022-0341,Metz,Hard,32,A,2022-09-19,287,126239,0.0,,Arthur Rinderknech,R,196.0,FRA,,105932,5.0,,Nikoloz Basilashvili,R,185.0,GEO,,7-6(11) 6-3,3,R16,94.0,8.0,0.0,80.0,59.0,41.0,13.0,11.0,3.0,4.0,4.0,4.0,62.0,35.0,26.0,16.0,10.0,0.0,2.0,60.0,772.0,36.0,1210.0
2022-0341,Metz,Hard,32,A,2022-09-19,286,128034,2.0,,Hubert Hurkacz,R,196.0,POL,,106233,0.0,PR,Dominic Thiem,R,185.0,AUT,29.0,6-3 6-4,3,R16,75.0,12.0,2.0,54.0,39.0,32.0,9.0,10.0,2.0,2.0,3.0,0.0,54.0,32.0,23.0,11.0,9.0,3.0,5.0,10.0,3355.0,182.0,296.0
2022-0341,Metz,Hard,32,A,2022-09-19,284,104527,0.0,Q,Stan Wawrinka,R,183.0,SUI,,105311,0.0,,Joao Sousa,R,185.0,POR,,7-6(1) 6-2,3,R32,94.0,8.0,4.0,69.0,35.0,29.0,20.0,10.0,3.0,3.0,0.0,0.0,61.0,43.0,29.0,11.0,10.0,1.0,3.0,284.0,175.0,55.0,816.0
2022-0341,Metz,Hard,32,A,2022-09-19,283,106296,0.0,Q,Gregoire Barrere,R,183.0,FRA,,106214,0.0,,Oscar Otte,R,196.0,GER,,7-6(3) 7-5,3,R32,86.0,5.0,2.0,71.0,40.0,35.0,15.0,12.0,0.0,2.0,9.0,6.0,79.0,46.0,30.0,18.0,12.0,1.0,4.0,167.0,320.0,52.0,875.0
2022-0341,Metz,Hard,32,A,2022-09-19,282,144707,0.0,,Mikael Ymer,R,183.0,SWE,24.0,105173,8.0,,Adrian Mannarino,L,183.0,FRA,,7-5 6-0,3,R32,106.0,0.0,1.0,62.0,41.0,25.0,11.0,9.0,6.0,9.0,2.0,3.0,67.0,40.0,18.0,9.0,9.0,6.0,13.0,100.0,540.0,47.0,956.0
2022-0341,Metz,Hard,32,A,2022-09-19,280,126127,0.0,,Benjamin Bonzi,R,185.0,FRA,,200005,0.0,WC,Ugo Humbert,L,188.0,FRA,,6-2 2-6 6-1,3,R32,104.0,5.0,0.0,61.0,36.0,26.0,17.0,11.0,2.0,4.0,7.0,2.0,83.0,51.0,30.0,15.0,12.0,8.0,13.0,61.0,771.0,110.0,480.0
2022-0341,Metz,Hard,32,A,2022-09-19,279,200325,0.0,,Emil Ruusuvuori,R,188.0,FIN,,208103,0.0,,Jiri Lehecka,R,185.0,CZE,,6-4 6-4,3,R32,89.0,3.0,3.0,49.0,29.0,24.0,13.0,10.0,0.0,1.0,3.0,1.0,86.0,67.0,41.0,9.0,10.0,4.0,7.0,51.0,921.0,63.0,766.0
2022-0341,Metz,Hard,32,A,2022-09-19,278,122330,7.0,,Alexander Bublik,R,196.0,KAZ,,145001,0.0,Q,Evan Furness,R,186.5430535455861,FRA,,5-7 6-4 7-6(5),3,R32,151.0,14.0,7.0,102.0,69.0,54.0,12.0,17.0,1.0,6.0,2.0,6.0,138.0,74.0,53.0,28.0,17.0,5.0,10.0,44.0,985.0,208.0,245.0
2022-0341,Metz,Hard,32,A,2022-09-19,277,132283,0.0,,Lorenzo Sonego,R,191.0,ITA,,106234,6.0,,Aslan Karatsev,R,185.0,RUS,29.0,7-5 6-3,3,R32,114.0,4.0,0.0,83.0,59.0,39.0,13.0,11.0,6.0,8.0,1.0,6.0,62.0,39.0,27.0,6.0,10.0,1.0,5.0,65.0,755.0,39.0,1130.0
2022-0341,Metz,Hard,32,A,2022-09-19,276,104468,0.0,WC,Gilles Simon,R,183.0,FRA,,105676,0.0,,David Goffin,R,180.0,BEL,,6-3 6-3,3,R32,93.0,1.0,2.0,49.0,31.0,23.0,11.0,9.0,1.0,2.0,2.0,1.0,65.0,33.0,23.0,12.0,9.0,4.0,8.0,175.0,302.0,62.0,770.0
2022-0341,Metz,Hard,32,A,2022-09-19,275,200624,0.0,,Sebastian Korda,R,196.0,USA,,200384,0.0,,Hugo Gaston,L,173.0,FRA,,6-3 7-6(2),3,R32,97.0,5.0,2.0,72.0,51.0,37.0,13.0,11.0,3.0,4.0,3.0,0.0,77.0,48.0,30.0,14.0,10.0,4.0,6.0,49.0,940.0,79.0,667.0
2022-0341,Metz,Hard,32,A,2022-09-19,273,105932,5.0,,Nikoloz Basilashvili,R,185.0,GEO,,200267,0.0,Q,Zizou Bergs,R,185.0,BEL,,4-6 1-2 RET,3,R32,68.0,2.0,1.0,36.0,22.0,16.0,6.0,7.0,1.0,3.0,2.0,2.0,54.0,35.0,25.0,8.0,6.0,6.0,6.0,36.0,1210.0,134.0,411.0
2022-0341,Metz,Hard,32,A,2022-09-19,272,126239,0.0,,Arthur Rinderknech,R,196.0,FRA,,144719,0.0,,Jaume Munar,R,183.0,ESP,,6-2 2-6 7-5,3,R32,125.0,11.0,1.0,88.0,62.0,42.0,14.0,14.0,4.0,7.0,2.0,2.0,76.0,55.0,41.0,7.0,14.0,3.0,7.0,60.0,772.0,56.0,814.0
2022-0341,Metz,Hard,32,A,2022-09-19,271,106233,0.0,PR,Dominic Thiem,R,185.0,AUT,29.0,104755,0.0,WC,Richard Gasquet,R,185.0,FRA,,6-3 7-6(3),3,R32,107.0,6.0,0.0,61.0,33.0,19.0,21.0,10.0,1.0,3.0,5.0,5.0,72.0,42.0,29.0,11.0,11.0,4.0,8.0,182.0,296.0,85.0,630.0
2022-9210,Laver Cup,Hard,8,A,2022-09-23,300,200282,0.0,,Alex De Minaur,R,183.0,AUS,,104918,0.0,,Andy Murray,R,190.0,GBR,,5-7 6-3 [10-7],3,RR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1745.0,43.0,1000.0
2022-9210,Laver Cup,Hard,8,A,2022-09-23,299,126774,0.0,,Stefanos Tsitsipas,R,193.0,GRE,,106043,0.0,,Diego Schwartzman,R,170.0,ARG,30.0,6-2 6-1,3,RR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4810.0,17.0,2110.0
2022-9210,Laver Cup,Hard,8,A,2022-09-23,298,134770,0.0,,Casper Ruud,R,183.0,NOR,,106058,0.0,,Jack Sock,R,185.0,USA,,6-4 5-7 [10-7],3,RR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5850.0,128.0,425.0
2022-9210,Laver Cup,Hard,8,A,2022-09-23,297,104925,0.0,,Novak Djokovic,R,188.0,SRB,,126207,0.0,,Frances Tiafoe,R,188.0,USA,,6-1 6-3,3,RR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3570.0,19.0,1940.0
2022-9210,Laver Cup,Hard,8,A,2022-09-23,296,126203,0.0,,Taylor Fritz,R,193.0,USA,,111815,0.0,,Cameron Norrie,L,188.0,GBR,27.0,6-1 4-6 [10-8],3,RR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3055.0,8.0,3550.0
2022-9210,Laver Cup,Hard,8,A,2022-09-23,295,126610,0.0,,Matteo Berrettini,R,196.0,ITA,,200000,0.0,,Felix Auger Aliassime,R,193.0,CAN,,7-6(11) 4-6 [10-7],3,RR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2360.0,13.0,2950.0
2022-9210,Laver Cup,Hard,8,A,2022-09-23,294,126207,0.0,,Frances Tiafoe,R,188.0,USA,,126774,0.0,,Stefanos Tsitsipas,R,193.0,GRE,,1-6 7-6(11) [10-8],3,RR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1940.0,6.0,4810.0
